MANDT,POSTYPE,MATNR,OWNER,OWNER_ROLE,BATCH,CAT,STOCK_DOCCAT,STOCK_DOCNO,STOCK_ITMNO,STOCK_USAGE,ENTITELED,ENTITLED_ROLE,COO,QUAN,UNIT,HUTYP,LGPLA,GR_DATE,GR_TIME,VFDAT,PMAT,EXTNO,HUIDENT,PARHUIDENT,TOPHUIDENT,ROW,REFROW,G_WEIGHT,N_WEIGHT,UNIT_GW,T_WEIGHT,UNIT_TW,G_VOLUME,N_VOLUME,UNIT_GV,T_VOLUME,UNIT_TV,G_CAPA,N_CAPA,T_CAPA,LENGTH,WIDTH,HEIGHT,UNIT_LWH,MAX_WEIGHT,TOLW,TARE_VAR,MAX_VOLUME,TOLV,CLOSED_PACKAGE,MAX_CAPA,MAX_LENGTH,MAX_WIDTH,MAX_HEIGHT,UNIT_MAX_LWH,SERNR,CWQUAN,CWUNIT,CWEXACT,LOGPOS,UII,DUMMY_ISU,ZEUGN,AMOUNT_LC
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131959,20230620,,,00000000000000,,00000000000000,8272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131422,20230620,,,00000000000000,,00000000000000,8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131333,20230620,,,00000000000000,,00000000000000,8276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131602,20230620,,,00000000000000,,00000000000000,8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,125017,20230620,,,00000000000000,,00000000000000,8280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,111549,20230620,,,00000000000000,,00000000000000,8282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,125106,20230620,,,00000000000000,,00000000000000,8284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,130224,20230620,,,00000000000000,,00000000000000,8286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,105146,20230620,,,00000000000000,,00000000000000,8288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,111452,20230620,,,00000000000000,,00000000000000,8290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,110955,20230620,,,00000000000000,,00000000000000,8292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132922,20230620,,,00000000000000,,00000000000000,8294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132946,20230620,,,00000000000000,,00000000000000,8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,133154,20230620,,,00000000000000,,00000000000000,8298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131510,20230620,,,00000000000000,,00000000000000,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132951,20230620,,,00000000000000,,00000000000000,8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,133106,20230620,,,00000000000000,,00000000000000,8304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131445,20230620,,,00000000000000,,00000000000000,8306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,124804,20230620,,,00000000000000,,00000000000000,8308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,124737,20230620,,,00000000000000,,00000000000000,8310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131218,20230620,,,00000000000000,,00000000000000,8312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131805,20230620,,,00000000000000,,00000000000000,8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132631,20230620,,,00000000000000,,00000000000000,8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,125326,20230620,,,00000000000000,,00000000000000,8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132203,20230620,,,00000000000000,,00000000000000,8320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131153,20230620,,,00000000000000,,00000000000000,8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,133014,20230620,,,00000000000000,,00000000000000,8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,125230,20230620,,,00000000000000,,00000000000000,8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131426,20230620,,,00000000000000,,00000000000000,8328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132825,20230620,,,00000000000000,,00000000000000,8330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132851,20230620,,,00000000000000,,00000000000000,8332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132400,20230620,,,00000000000000,,00000000000000,8334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,131925,20230620,,,00000000000000,,00000000000000,8336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132229,20230620,,,00000000000000,,00000000000000,8338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,132425,20230620,,,00000000000000,,00000000000000,8340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32249431,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,36,PCE,,HIGH BAY BIN,20230620,105209,20230620,,,00000000000000,,00000000000000,8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L5,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,31686046,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,280,PCE,,HIGH BAY BIN,20230620,65112,20230620,,,00000000000000,,00000000000000,8362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32242452,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230620,165912,20230620,,,00000000000000,,00000000000000,8364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L5,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32242452,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,96,PCE,,HIGH BAY BIN,20230620,170102,20230620,,,00000000000000,,00000000000000,8366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140026,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,320,PCE,,HIGH BAY BIN,20230620,195319,20230620,,,00000000000000,,00000000000000,8368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140026,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,320,PCE,,HIGH BAY BIN,20230620,195319,20230620,,,00000000000000,,00000000000000,8370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140026,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,320,PCE,,HIGH BAY BIN,20230620,195319,20230620,,,00000000000000,,00000000000000,8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140026,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,320,PCE,,HIGH BAY BIN,20230620,195319,20230620,,,00000000000000,,00000000000000,8374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140026,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,320,PCE,,HIGH BAY BIN,20230620,195319,20230620,,,00000000000000,,00000000000000,8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,L4,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32140026,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,320,PCE,,HIGH BAY BIN,20230620,195319,20230620,,,00000000000000,,00000000000000,8378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4,32380012,BP1101EWM,BP,,F2,,,,,BP1101EWM,BP,,72,PCE,,HIGH BAY BIN,20230620,200552,20230620,,,00000000000000,,00000000000000,8392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,,,,,,,,,,,,,,,K3,HIGH BAY BIN,,,,8289999,X,00000000000000,,00000000000000,8393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
